,Full,Yes/No,Open,Size,Shape,Color,Location,Count,Spec1,Spec2,Spec3,Path
vgg16_flat,0.24426667392253876,0.4880165457725525,0.001215312979184091,0.0790865421295166,0.4005573093891144,0.2819676101207733,0.23855555057525635,0.24250000715255737,0.2868776321411133,0.214299276471138,0.2957746386528015,/data/s2965690/vqa_experiment_final/vision_only/vgg16_flat/checkpoints/epoch=3-step=14999.ckpt
cnn,0.24873332679271698,0.4977635443210602,0.0004051043069921434,0.0629807710647583,0.48345524072647095,0.26188981533050537,0.25022223591804504,0.24549999833106995,0.2622925341129303,0.23053550720214844,0.35752978920936584,/data/s2965690/vqa_experiment_final/vision_only/cnn/checkpoints/epoch=7-step=29999.ckpt
